post_title,post_content,post_status,post_type,sku,regular_price,product_cat,brand,product_url,variant,color,meta:Material,meta:Weight,images,meta:image_1_local_path,meta:additional_image_2,meta:image_2_local_path,meta:additional_image_3,meta:image_3_local_path,meta:additional_image_4,meta:image_4_local_path,meta:additional_image_5,meta:image_5_local_path,meta:import_date,meta:import_source
Ultimate CF 7 Di2 AERO,"Fietsen van deze categorie zijn geschikt voor verharde wegen waarbij die wielen voortdurend in contact met de ondergrond blijven. Dit zijn meestal racefietsen met racesturen of rechte sturen, triatlon- of tijdritfietsen. Het maximaal toelaatbare totaalgewicht, bestaande uit biker, bagage en fiets mag niet meer dan 120 kg bedragen. Dit maximale toegestane gewicht kan onder bepaalde omstandigheden door de gebruiksaanbevelingen van de fabrikant van de componenten verder worden beperkt. Uitzonderingen in deze categorie zijn bepaalde cyclocross- en gravelfietsen met racestuur en cantilever- of schijfremmen. Deze fietsen zijn ook geschikt voor gravelpaden en offroad-parcoursen waarop de banden door kleine treden of obstakels voor korte tijd contact met de grond verliezen, en dit van 15 tot 20 cm hoog.",publish,product,4064,4049.0,Race,Canyon,https://www.canyon.com/nl-nl/racefietsen/wielrenfietsen/ultimate/cf-sl/ultimate-cf-7-di2-aero/4064.html?dwvar_4064_pv_rahmenfarbe=R101_P06,,,Carbon (CF),"8,16 kg",https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites/default/dw919e7355/Splitit.png?sh=32,images/Canyon/Ultimate_CF_7_Di2_AERO/Splitit.png,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw3a1b5b82/images/top/2026_TOP-4/2026/2026_TOP-4_ultimate_cf-sl-7-aero_4064_R101_P06_carbon.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Ultimate_CF_7_Di2_AERO/2026_TOP-4_ultimate_cf-sl-7-aero_4064_R101_P06_carbon.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/Sites-RoW-Site/-/default/dw69f9d44b/images/pdpModalTrigger/pdpModalTriggerCompare.jpg?sw=632&sh=356&sm=cut,images/Canyon/Ultimate_CF_7_Di2_AERO/pdpModalTriggerCompare.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw31177759/images/top/2026_TOP-1/2026/2026_TOP-1_ultimate_cf-sl-7-aero_4064_R101_P06_perfect-balance.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Ultimate_CF_7_Di2_AERO/2026_TOP-1_ultimate_cf-sl-7-aero_4064_R101_P06_perfect-balance.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw22c3f21a/images/top/2026_TOP-6/2026/2026_TOP-6_ultimate_cf-sl-7-aero_4064_R101_P06_seatpost.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Ultimate_CF_7_Di2_AERO/2026_TOP-6_ultimate_cf-sl-7-aero_4064_R101_P06_seatpost.jpg,2025-07-18 10:58:29,trek_scraper
Endurace 7 RAW,"Fietsen van deze categorie zijn geschikt voor verharde wegen waarbij die wielen voortdurend in contact met de ondergrond blijven. Dit zijn meestal racefietsen met racesturen of rechte sturen, triatlon- of tijdritfietsen. Het maximaal toelaatbare totaalgewicht, bestaande uit biker, bagage en fiets mag niet meer dan 120 kg bedragen. Dit maximale toegestane gewicht kan onder bepaalde omstandigheden door de gebruiksaanbevelingen van de fabrikant van de componenten verder worden beperkt. Uitzonderingen in deze categorie zijn bepaalde cyclocross- en gravelfietsen met racestuur en cantilever- of schijfremmen. Deze fietsen zijn ook geschikt voor gravelpaden en offroad-parcoursen waarop de banden door kleine treden of obstakels voor korte tijd contact met de grond verliezen, en dit van 15 tot 20 cm hoog.",publish,product,3705,1649.0,Endurance,Canyon,https://www.canyon.com/nl-nl/racefietsen/endurance-racefietsen/endurace/al/endurace-7-raw/3705.html?dwvar_3705_pv_rahmenfarbe=R074_P05,,,Aluminium (AL),"9,4 kg",https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites/default/dw919e7355/Splitit.png?sh=32,images/Canyon/Endurace_7_RAW/Splitit.png,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/Sites-RoW-Site/-/default/dw69f9d44b/images/pdpModalTrigger/pdpModalTriggerCompare.jpg?sw=632&sh=356&sm=cut,images/Canyon/Endurace_7_RAW/pdpModalTriggerCompare.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dwba91717d/images/top/3705_TOP-3/2023/3705_TOP-3_endurace-7_P05_tyre-clearance.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Endurace_7_RAW/3705_TOP-3_endurace-7_P05_tyre-clearance.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dwdeb5b588/images/top/3705_TOP-1/2023/3705_TOP-1_endurace-7_P05_tt-rivet.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Endurace_7_RAW/3705_TOP-1_endurace-7_P05_tt-rivet.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dw9db09871/images/pdp/road-bikes/Adv-Pdp-canyon-Endurace-CFR-04.jpg?sw=513&sh=289&sm=cut&sfrm=jpg&q=80,images/Canyon/Endurace_7_RAW/Adv-Pdp-canyon-Endurace-CFR-04.jpg,2025-07-18 10:58:29,trek_scraper
Ultimate CFR Disc Frame and Brake Kit,"Fietsen van deze categorie zijn geschikt voor verharde wegen waarbij die wielen voortdurend in contact met de ondergrond blijven. Dit zijn meestal racefietsen met racesturen of rechte sturen, triatlon- of tijdritfietsen. Het maximaal toelaatbare totaalgewicht, bestaande uit biker, bagage en fiets mag niet meer dan 120 kg bedragen. Dit maximale toegestane gewicht kan onder bepaalde omstandigheden door de gebruiksaanbevelingen van de fabrikant van de componenten verder worden beperkt. Uitzonderingen in deze categorie zijn bepaalde cyclocross- en gravelfietsen met racestuur en cantilever- of schijfremmen. Deze fietsen zijn ook geschikt voor gravelpaden en offroad-parcoursen waarop de banden door kleine treden of obstakels voor korte tijd contact met de grond verliezen, en dit van 15 tot 20 cm hoog.",publish,product,4226,5099.0,Race,Canyon,https://www.canyon.com/nl-nl/racefietsen/wielrenfietsen/ultimate/cfr/ultimate-cfr-disc-frame-and-brake-kit/4226.html?dwvar_4226_pv_rahmenfarbe=R102_P09,,,Carbon (CFR),"2,76 kg",https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites/default/dw919e7355/Splitit.png?sh=32,images/Canyon/Ultimate_CFR_Disc_Frame_and_Brake_Kit/Splitit.png,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dw609fab0f/images/pdp/Adv-pdp-ultimate-CFR-di2-1.jpg?sw=513&sh=289&sm=cut&sfrm=jpg&q=80,images/Canyon/Ultimate_CFR_Disc_Frame_and_Brake_Kit/Adv-pdp-ultimate-CFR-di2-1.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dw5783cda7/images/customer-service/road-bikes/unbox-and-assemble-your-ultimate-2023.jpg?sw=1080,images/Canyon/Ultimate_CFR_Disc_Frame_and_Brake_Kit/unbox-and-assemble-your-ultimate-2023.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dw3955df03/images/pdp/brand-highlight-raw-carbon-frames.jpg?sw=513&sh=289&sm=cut&sfrm=jpg&q=80,images/Canyon/Ultimate_CFR_Disc_Frame_and_Brake_Kit/brand-highlight-raw-carbon-frames.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw59f8b823/images/full/2026_FULL_/2026/2026_FULL_ultimate_cfr-frs_4226_R102_P09.jpg?sw=448&sh=231&sm=fit&sfrm=png&q=90&bgcolor=F2F2F2,images/Canyon/Ultimate_CFR_Disc_Frame_and_Brake_Kit/2026_FULL_ultimate_cfr-frs_4226_R102_P09.jpg,2025-07-18 10:58:29,trek_scraper
Speedmax CFR Track,"Internal Link:$httpsUrl('Product-Show', 'productId', '3923')$$httpsUrl('Product-Show', 'productId', '3923')$",publish,product,3923,20350.0,Aero,Canyon,https://www.canyon.com/nl-nl/racefietsen/aero-racefietsen/speedmax-track/speedmax-cfr-track/3923.html?dwvar_3923_pv_rahmenfarbe=R115_P01,,,Carbon (CFR),"7,96 kg",https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites/default/dw919e7355/Splitit.png?sh=32,images/Canyon/Speedmax_CFR_Track/Splitit.png,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dwd875b759/images/pdp/road-bikes/brand-canyon-speedmax-cfr-track-MY24-02.jpg?sw=513&sh=289&sm=cut&sfrm=jpg&q=80,images/Canyon/Speedmax_CFR_Track/brand-canyon-speedmax-cfr-track-MY24-02.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/Sites-RoW-Site/-/default/dw69f9d44b/images/pdpModalTrigger/pdpModalTriggerCompare.jpg?sw=632&sh=356&sm=cut,images/Canyon/Speedmax_CFR_Track/pdpModalTriggerCompare.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw4185d95f/images/full/full_2023_/2023/full_2023_speedmax_3923_speedmax-track-cfr_P01_P5.jpg?sw=448&sh=231&sm=fit&sfrm=png&q=90&bgcolor=F2F2F2,images/Canyon/Speedmax_CFR_Track/full_2023_speedmax_3923_speedmax-track-cfr_P01_P5.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dw032f1b3d/images/pdp/road-bikes/brand-canyon-speedmax-cfr-track-MY24-01.jpg?sw=513&sh=289&sm=cut&sfrm=jpg&q=80,images/Canyon/Speedmax_CFR_Track/brand-canyon-speedmax-cfr-track-MY24-01.jpg,2025-07-18 10:58:29,trek_scraper
Aeroad CFR Disc Frame and Brake Kit,"Fietsen van deze categorie zijn geschikt voor verharde wegen waarbij die wielen voortdurend in contact met de ondergrond blijven. Dit zijn meestal racefietsen met racesturen of rechte sturen, triatlon- of tijdritfietsen. Het maximaal toelaatbare totaalgewicht, bestaande uit biker, bagage en fiets mag niet meer dan 120 kg bedragen. Dit maximale toegestane gewicht kan onder bepaalde omstandigheden door de gebruiksaanbevelingen van de fabrikant van de componenten verder worden beperkt. Uitzonderingen in deze categorie zijn bepaalde cyclocross- en gravelfietsen met racestuur en cantilever- of schijfremmen. Deze fietsen zijn ook geschikt voor gravelpaden en offroad-parcoursen waarop de banden door kleine treden of obstakels voor korte tijd contact met de grond verliezen, en dit van 15 tot 20 cm hoog.",publish,product,4227,5099.0,Aero,Canyon,https://www.canyon.com/nl-nl/racefietsen/aero-racefietsen/aeroad/cfr/aeroad-cfr-disc-frame-and-brake-kit/4227.html?dwvar_4227_pv_rahmenfarbe=R108_P01,,,Carbon (CFR),"2,94 kg",https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites/default/dw919e7355/Splitit.png?sh=32,images/Canyon/Aeroad_CFR_Disc_Frame_and_Brake_Kit/Splitit.png,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dwe391d685/images/customer-service/road-bikes/MY25_ARD-CFR-Di2_3967_UB.jpg?sw=1080,images/Canyon/Aeroad_CFR_Disc_Frame_and_Brake_Kit/MY25_ARD-CFR-Di2_3967_UB.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dwd278cb44/images/full/2026_FULL_/2026/2026_FULL_aeroad_cfr-frs_4227_R108_P01.jpg?sw=448&sh=231&sm=fit&sfrm=png&q=90&bgcolor=F2F2F2,images/Canyon/Aeroad_CFR_Disc_Frame_and_Brake_Kit/2026_FULL_aeroad_cfr-frs_4227_R108_P01.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dw3955df03/images/pdp/brand-highlight-raw-carbon-frames.jpg?sw=513&sh=289&sm=cut&sfrm=jpg&q=80,images/Canyon/Aeroad_CFR_Disc_Frame_and_Brake_Kit/brand-highlight-raw-carbon-frames.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dw558d46a3/images/pdp/awards/DI_LogoNEU_2025_pos_RGB.png?sw=180,images/Canyon/Aeroad_CFR_Disc_Frame_and_Brake_Kit/DI_LogoNEU_2025_pos_RGB.png,2025-07-18 10:58:29,trek_scraper
Endurace CF SLX 7 Di2,"Fietsen van deze categorie zijn geschikt voor verharde wegen waarbij die wielen voortdurend in contact met de ondergrond blijven. Dit zijn meestal racefietsen met racesturen of rechte sturen, triatlon- of tijdritfietsen. Het maximaal toelaatbare totaalgewicht, bestaande uit biker, bagage en fiets mag niet meer dan 120 kg bedragen. Dit maximale toegestane gewicht kan onder bepaalde omstandigheden door de gebruiksaanbevelingen van de fabrikant van de componenten verder worden beperkt. Uitzonderingen in deze categorie zijn bepaalde cyclocross- en gravelfietsen met racestuur en cantilever- of schijfremmen. Deze fietsen zijn ook geschikt voor gravelpaden en offroad-parcoursen waarop de banden door kleine treden of obstakels voor korte tijd contact met de grond verliezen, en dit van 15 tot 20 cm hoog.",publish,product,4276,4549.0,Endurance,Canyon,https://www.canyon.com/nl-nl/racefietsen/endurance-racefietsen/endurace/cf-slx/endurace-cf-slx-7-di2/4276.html?dwvar_4276_pv_rahmenfarbe=R077_P11,,,Carbon (CF),"8,18 kg",https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw4b4b1283/images/top/2026_TOP-2/2026/2026_TOP-2_endurace_cf-slx-7-di2_4276_R077_P11_carbon.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Endurace_CF_SLX_7_Di2/2026_TOP-2_endurace_cf-slx-7-di2_4276_R077_P11_carbon.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites/default/dw919e7355/Splitit.png?sh=32,images/Canyon/Endurace_CF_SLX_7_Di2/Splitit.png,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw83193093/images/top/2026_TOP-3/2026/2026_TOP-3_endurace_cf-slx-7-di2_4276_R077_P11_integrated-storage.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Endurace_CF_SLX_7_Di2/2026_TOP-3_endurace_cf-slx-7-di2_4276_R077_P11_integrated-storage.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/Sites-RoW-Site/-/default/dw69f9d44b/images/pdpModalTrigger/pdpModalTriggerCompare.jpg?sw=632&sh=356&sm=cut,images/Canyon/Endurace_CF_SLX_7_Di2/pdpModalTriggerCompare.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dweb6b40fc/images/top/2026_TOP-5/2026/2026_TOP-5_endurace_cf-slx-7-di2_4276_R077_P11_adaptive-cockpit-v2.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Endurace_CF_SLX_7_Di2/2026_TOP-5_endurace_cf-slx-7-di2_4276_R077_P11_adaptive-cockpit-v2.jpg,2025-07-18 10:58:29,trek_scraper
Endurace CF SLX 8 Di2,"Fietsen van deze categorie zijn geschikt voor verharde wegen waarbij die wielen voortdurend in contact met de ondergrond blijven. Dit zijn meestal racefietsen met racesturen of rechte sturen, triatlon- of tijdritfietsen. Het maximaal toelaatbare totaalgewicht, bestaande uit biker, bagage en fiets mag niet meer dan 120 kg bedragen. Dit maximale toegestane gewicht kan onder bepaalde omstandigheden door de gebruiksaanbevelingen van de fabrikant van de componenten verder worden beperkt. Uitzonderingen in deze categorie zijn bepaalde cyclocross- en gravelfietsen met racestuur en cantilever- of schijfremmen. Deze fietsen zijn ook geschikt voor gravelpaden en offroad-parcoursen waarop de banden door kleine treden of obstakels voor korte tijd contact met de grond verliezen, en dit van 15 tot 20 cm hoog.",publish,product,4277,5599.0,Endurance,Canyon,https://www.canyon.com/nl-nl/racefietsen/endurance-racefietsen/endurace/cf-slx/endurace-cf-slx-8-di2/4277.html?dwvar_4277_pv_rahmenfarbe=R077_P11,,,Carbon (CF),"7,84 kg",https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites/default/dw919e7355/Splitit.png?sh=32,images/Canyon/Endurace_CF_SLX_8_Di2/Splitit.png,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw3414a525/images/top/2026_TOP-2/2026/2026_TOP-2_endurace_cf-slx-8-di2_4277_R077_P11_carbon.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Endurace_CF_SLX_8_Di2/2026_TOP-2_endurace_cf-slx-8-di2_4277_R077_P11_carbon.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/Sites-RoW-Site/-/default/dw69f9d44b/images/pdpModalTrigger/pdpModalTriggerCompare.jpg?sw=632&sh=356&sm=cut,images/Canyon/Endurace_CF_SLX_8_Di2/pdpModalTriggerCompare.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw097c6985/images/top/2026_TOP-4/2026/2026_TOP-4_endurace_cf-slx-8-di2_4277_R077_P11_seatpost.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Endurace_CF_SLX_8_Di2/2026_TOP-4_endurace_cf-slx-8-di2_4277_R077_P11_seatpost.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw87b70174/images/top/2026_TOP-3/2026/2026_TOP-3_endurace_cf-slx-8-di2_4277_R077_P11_integrated-storage.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Endurace_CF_SLX_8_Di2/2026_TOP-3_endurace_cf-slx-8-di2_4277_R077_P11_integrated-storage.jpg,2025-07-18 10:58:29,trek_scraper
Endurace CFR AXS,"Fietsen van deze categorie zijn geschikt voor verharde wegen waarbij die wielen voortdurend in contact met de ondergrond blijven. Dit zijn meestal racefietsen met racesturen of rechte sturen, triatlon- of tijdritfietsen. Het maximaal toelaatbare totaalgewicht, bestaande uit biker, bagage en fiets mag niet meer dan 120 kg bedragen. Dit maximale toegestane gewicht kan onder bepaalde omstandigheden door de gebruiksaanbevelingen van de fabrikant van de componenten verder worden beperkt. Uitzonderingen in deze categorie zijn bepaalde cyclocross- en gravelfietsen met racestuur en cantilever- of schijfremmen. Deze fietsen zijn ook geschikt voor gravelpaden en offroad-parcoursen waarop de banden door kleine treden of obstakels voor korte tijd contact met de grond verliezen, en dit van 15 tot 20 cm hoog.",publish,product,4278,9149.0,Endurance,Canyon,https://www.canyon.com/nl-nl/racefietsen/endurance-racefietsen/endurace/cfr/endurace-cfr-axs/4278.html?dwvar_4278_pv_rahmenfarbe=R072_P10,,,Carbon (CFR),"7,3 kg",https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw99069477/images/full/2026_FULL_/2026/2026_FULL_endurace_cfr-axs_4278_R072_P10.jpg?sw=448&sh=231&sm=fit&sfrm=png&q=90&bgcolor=F2F2F2,images/Canyon/Endurace_CFR_AXS/2026_FULL_endurace_cfr-axs_4278_R072_P10.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites/default/dw919e7355/Splitit.png?sh=32,images/Canyon/Endurace_CFR_AXS/Splitit.png,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/Sites-RoW-Site/-/default/dw69f9d44b/images/pdpModalTrigger/pdpModalTriggerCompare.jpg?sw=632&sh=356&sm=cut,images/Canyon/Endurace_CFR_AXS/pdpModalTriggerCompare.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dw558d46a3/images/pdp/awards/DI_LogoNEU_2025_pos_RGB.png?sw=180,images/Canyon/Endurace_CFR_AXS/DI_LogoNEU_2025_pos_RGB.png,,,2025-07-18 10:58:29,trek_scraper
Endurace CFR Di2,"Fietsen van deze categorie zijn geschikt voor verharde wegen waarbij die wielen voortdurend in contact met de ondergrond blijven. Dit zijn meestal racefietsen met racesturen of rechte sturen, triatlon- of tijdritfietsen. Het maximaal toelaatbare totaalgewicht, bestaande uit biker, bagage en fiets mag niet meer dan 120 kg bedragen. Dit maximale toegestane gewicht kan onder bepaalde omstandigheden door de gebruiksaanbevelingen van de fabrikant van de componenten verder worden beperkt. Uitzonderingen in deze categorie zijn bepaalde cyclocross- en gravelfietsen met racestuur en cantilever- of schijfremmen. Deze fietsen zijn ook geschikt voor gravelpaden en offroad-parcoursen waarop de banden door kleine treden of obstakels voor korte tijd contact met de grond verliezen, en dit van 15 tot 20 cm hoog.",publish,product,4279,9149.0,Endurance,Canyon,https://www.canyon.com/nl-nl/racefietsen/endurance-racefietsen/endurace/cfr/endurace-cfr-di2/4279.html?dwvar_4279_pv_rahmenfarbe=R072_P09,,,Carbon (CFR),"7,3 kg",https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw9c12861d/images/full/2026_FULL_/2026/2026_FULL_endurace_cfr-di2_4279_R072_P09.jpg?sw=448&sh=231&sm=fit&sfrm=png&q=90&bgcolor=F2F2F2,images/Canyon/Endurace_CFR_Di2/2026_FULL_endurace_cfr-di2_4279_R072_P09.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites/default/dw919e7355/Splitit.png?sh=32,images/Canyon/Endurace_CFR_Di2/Splitit.png,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/Sites-RoW-Site/-/default/dw69f9d44b/images/pdpModalTrigger/pdpModalTriggerCompare.jpg?sw=632&sh=356&sm=cut,images/Canyon/Endurace_CFR_Di2/pdpModalTriggerCompare.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dw558d46a3/images/pdp/awards/DI_LogoNEU_2025_pos_RGB.png?sw=180,images/Canyon/Endurace_CFR_Di2/DI_LogoNEU_2025_pos_RGB.png,,,2025-07-18 10:58:29,trek_scraper
Inflite CF SLX 7,"Fietsen van deze categorie zijn geschikt voor verharde wegen waarbij die wielen voortdurend in contact met de ondergrond blijven. Dit zijn meestal racefietsen met racesturen of rechte sturen, triatlon- of tijdritfietsen. Het maximaal toelaatbare totaalgewicht, bestaande uit biker, bagage en fiets mag niet meer dan 120 kg bedragen. Dit maximale toegestane gewicht kan onder bepaalde omstandigheden door de gebruiksaanbevelingen van de fabrikant van de componenten verder worden beperkt. Uitzonderingen in deze categorie zijn bepaalde cyclocross- en gravelfietsen met racestuur en cantilever- of schijfremmen. Deze fietsen zijn ook geschikt voor gravelpaden en offroad-parcoursen waarop de banden door kleine treden of obstakels voor korte tijd contact met de grond verliezen, en dit van 15 tot 20 cm hoog.",publish,product,3844,4549.0,Cyclocross,Canyon,https://www.canyon.com/nl-nl/racefietsen/cyclocross-fietsen/inflite/cf-slx/inflite-cf-slx-7/3844.html?dwvar_3844_pv_rahmenfarbe=R063_P30,,,Carbon (CF),"8,3 kg",https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw6f9b6d1d/images/top/3844_TOP-1/2024/3844_TOP-1_inflite-cf-slx-7_R063-02_P30_balance.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Inflite_CF_SLX_7/3844_TOP-1_inflite-cf-slx-7_R063-02_P30_balance.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites/default/dw919e7355/Splitit.png?sh=32,images/Canyon/Inflite_CF_SLX_7/Splitit.png,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/Sites-RoW-Site/-/default/dw69f9d44b/images/pdpModalTrigger/pdpModalTriggerCompare.jpg?sw=632&sh=356&sm=cut,images/Canyon/Inflite_CF_SLX_7/pdpModalTriggerCompare.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Library-Sites-canyon-shared/default/dwbbaff306/images/customer-service/road-bikes/Unboxing-inflite-my24-cfr.jpg?sw=1080,images/Canyon/Inflite_CF_SLX_7/Unboxing-inflite-my24-cfr.jpg,https://www.canyon.com/dw/image/v2/BCML_PRD/on/demandware.static/-/Sites-canyon-master/default/dw34d490de/images/top/3844_TOP-4/2024/3844_TOP-4_inflite-cf-slx-7_R063-02_P30_mud-surface.jpg?sw=504&sh=504&sm=cut&sfrm=jpg&q=80,images/Canyon/Inflite_CF_SLX_7/3844_TOP-4_inflite-cf-slx-7_R063-02_P30_mud-surface.jpg,2025-07-18 10:58:29,trek_scraper
